time,scan_min,scan_mean,scan_valid_fraction,scan_gap,scan_rate_hz,cmd_vx,cmd_vy,cmd_wz,odom_x,odom_y,odom_yaw,odom_vx,odom_vy,odom_wz,imu_wz,imu_ax,imu_ay,left_wheel_vel,right_wheel_vel,amcl_x,amcl_y,amcl_yaw,amcl_cov_x,amcl_cov_y,amcl_cov_yaw,amcl_position_step,amcl_yaw_step,tf_map_odom_x,tf_map_odom_y,tf_map_odom_yaw,tf_map_odom_position_step,tf_map_odom_yaw_step,tf_odom_base_x,tf_odom_base_y,tf_odom_base_yaw,scan_age,cmd_age,odom_age,imu_age,joint_age,amcl_age,tf_map_odom_age,tf_odom_base_age,linear_motion_error,angular_motion_error,wheel_velocity_difference,wheel_velocity_product,odom_imu_yaw_error,command_active,label,source_bag
0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,healthy,healthy_001
0.2,0.4943232536315918,1.3532041712307636,0.9,,,,,,-1.99468037467957,-0.4999916225556797,0.00345248707012678,2.9758345227615218e-05,-7.712640272990083e-06,1.886836913114063e-05,0.0004003375629558445,-0.04542390520747542,-0.011645006242894362,9.849887277840318e-05,0.00024053406690822563,,,,,,,,,,,,,,-1.99468037467957,-0.4999916225556797,0.00345248707012678,0.034025761000000015,,0.013203725,0.0010733330000000096,0.013192457000000019,,,0.013231414000000025,,,0.00014203519412982245,2.3692334455265236e-08,0.00038146919382470385,0,healthy,healthy_001
0.4,0.4894716441631317,1.3548797646790376,0.9,0.20110405500000003,4.9725501556893015,,,,-1.9946731317523863,-0.4999915291002488,0.0034572093377322932,2.5736629371310987e-05,-9.872764765278816e-06,1.877351914046417e-05,0.00010877657941418576,-0.11078051286447613,0.01193781886792245,0.00012629466280103356,0.0002674561474205893,,,,,,,,,,,,,,-1.9946731317523863,-0.4999915291002488,0.0034572093377322932,0.032921705999999995,,0.008096028000000033,0.00015485800000003547,0.008084268000000006,,,0.008120618999999996,,,0.00014116148461955575,3.377828395254685e-08,9.000306027372159e-05,0,healthy,healthy_001
0.6000000000000001,0.49466782808303833,1.353619993560844,0.9,0.19985376999999993,5.003658424857337,,,,-1.994665862455508,-0.4999914592636091,0.0034619605689735077,1.6395351057348574e-05,-1.0010773115323944e-05,1.8982880285330925e-05,-0.00021407179194923636,-0.09288139487765998,-0.010820840928062599,0.00013273119780831929,0.00027546054296783556,,,,,,,,,,,,,,-1.994665862455508,-0.4999914592636091,0.0034619605689735077,0.03306793600000013,,0.004218307000000143,0.00042278200000012145,0.004182879000000139,,,0.004185989000000112,,,0.00014272934515951628,3.6562207817050816e-08,0.00023305467223456728,0,healthy,healthy_001
0.8,0.4906175136566162,1.3534059235711156,0.9,0.20033019900000004,4.9917586314582545,,,,-1.9946586059076084,-0.499991359401813,0.00346668852105666,1.6167359126855793e-05,-9.88106352168804e-06,1.888218480403888e-05,0.00016973608453382843,-0.06357456022157185,-0.002534537682605853,0.0001330335282237981,0.0002749351932874592,,,,,,,,,,,,,,-1.9946586059076084,-0.499991359401813,0.00346668852105666,0.032737737000000044,,0.0002805690000000638,0.000310085000000071,0.00015744800000005998,,,0.00028464300000008436,,,0.0001419016650636611,3.657559879592259e-08,0.00015085389972978953,0,healthy,healthy_001
1.0,0.4922690987586975,1.3537701667274957,0.9,0.19997575700000003,5.0006061484742865,,,,-1.994652538264421,-0.4999914734210087,0.003470743595366507,1.4306341347437078e-05,-8.975140344557402e-06,1.9316594704526614e-05,-0.00020043884223729818,-0.03826620562015556,0.00548587006478023,0.0001312528099691368,0.00027687241159323134,-2.0051196323183373,-0.06569112179369353,-0.018003532781128415,0.18592588768338647,0.23061598217831702,0.06242219099656376,,,,,,,,-1.994652538264421,-0.4999914734210087,0.003470743595366507,0.03276197999999997,,0.030121642999999976,0.00018106699999997922,0.03011918800000002,0.0069974830000000265,,0.03013305799999999,,,0.00014561960162409455,3.634028202454302e-08,0.0002197554369418248,0,healthy,healthy_001
1.2000000000000002,0.4999156892299652,1.354177249342571,0.9,0.1997005449999999,5.0074976009704955,,,,-1.9946453879176975,-0.499991425856706,0.0034755019720322604,7.174377747046107e-06,-9.149661611229705e-06,1.8773297314528555e-05,-8.720411135346853e-05,-0.04775065114664717,0.02417333494671571,-0.0005026949404193263,-0.00036399899734642846,-2.0051196323183373,-0.06569112179369353,-0.018003532781128415,0.18592588768338647,0.23061598217831702,0.06242219099656376,,,0.003084778601968272,0.3974456729505481,-0.018396330555615504,,,-1.9946453879176975,-0.499991425856706,0.0034755019720322604,0.03306143500000025,,0.026332207000000274,0.0003118820000000966,0.02627386200000026,0.2069974830000002,0.025473953000000105,0.026279319000000134,,,0.00013869594307289786,1.8298045428375738e-07,0.00010597740866799709,0,healthy,healthy_001
1.4000000000000001,0.5002759695053101,1.3541634064397694,0.9,0.19995632000000008,5.001092238544897,,,,-1.994638029814889,-0.49999145176485443,0.0034803050353975017,3.404856423046979e-05,-6.908741471966955e-06,1.8571638393689957e-05,4.731211470316861e-05,-0.046550383831108516,-0.025973834356811647,2.8455002188784023e-05,0.00016806087011609272,-2.0051196323183373,-0.06569112179369353,-0.018003532781128415,0.18592588768338647,0.23061598217831702,0.06242219099656376,,,0.003084778601968272,0.3974456729505481,-0.018396330555615504,0.0,0.0,-1.994638029814889,-0.49999145176485443,0.0034803050353975017,0.03310511500000013,,0.02223398000000021,0.00024720500000019463,0.022230754000000186,0.40699748300000016,0.02163519600000008,0.02224857300000016,,,0.0001396058679273087,4.782172427002365e-09,2.8740476309478654e-05,0,healthy,healthy_001
1.6,0.4987706243991852,1.3540566792642628,0.9,0.2003414750000001,4.991477675803273,,,,-1.994630761933714,-0.49999129166243955,0.0034849982983325397,1.3251577414903115e-05,-8.681034360086337e-06,1.8426049782735235e-05,0.00010653872217411553,-0.07005119142683999,-0.042706904100773865,-0.0005650274595535134,-0.00042928697732439727,-2.0051196323183373,-0.06569112179369353,-0.018003532781128415,0.18592588768338647,0.23061598217831702,0.06242219099656376,,,0.003084778601968272,0.3974456729505481,-0.018396330555615504,0.0,0.0,-1.994630761933714,-0.49999129166243955,0.0034849982983325397,0.03276363999999998,,0.017581650000000115,0.004111648000000079,0.01757392000000002,0.6069974830000001,0.017076966000000082,0.01761676000000012,,,0.0001357404822291161,2.425589302170109e-07,8.811267239138029e-05,0,healthy,healthy_001
1.8,0.4833016097545624,1.3537952064731975,0.9,0.20153813499999984,4.9618401003859685,,,,-1.9946236387288563,-0.49999149597087966,0.0034899056680046704,1.2995890766169339e-05,-1.1095254979955832e-05,1.839649217196649e-05,-0.0003777482480521171,-0.06161709180050619,-0.008507236383096858,-0.0005647340296069834,-0.0004297530911483538,-2.0051196323183373,-0.06569112179369353,-0.018003532781128415,0.18592588768338647,0.23061598217831702,0.06242219099656376,,,0.003084778601968272,0.3974456729505481,-0.018396330555615504,0.0,0.0,-1.9946236387288563,-0.49999149597087966,0.0034899056680046704,0.031225505000000098,,0.01217756400000014,0.0032616270000001,0.012164561999999934,0.8069974830000001,0.011837466000000019,0.012202049999999964,,,0.00013498093845862964,2.426961949002671e-07,0.0003961447402240836,0,healthy,healthy_001
