time,scan_min,scan_mean,scan_valid_fraction,scan_gap,scan_rate_hz,cmd_vx,cmd_vy,cmd_wz,odom_x,odom_y,odom_yaw,odom_vx,odom_vy,odom_wz,imu_wz,imu_ax,imu_ay,left_wheel_vel,right_wheel_vel,amcl_x,amcl_y,amcl_yaw,amcl_cov_x,amcl_cov_y,amcl_cov_yaw,amcl_position_step,amcl_yaw_step,tf_map_odom_x,tf_map_odom_y,tf_map_odom_yaw,tf_map_odom_position_step,tf_map_odom_yaw_step,tf_odom_base_x,tf_odom_base_y,tf_odom_base_yaw,scan_age,cmd_age,odom_age,imu_age,joint_age,amcl_age,tf_map_odom_age,tf_odom_base_age,linear_motion_error,angular_motion_error,wheel_velocity_difference,wheel_velocity_product,odom_imu_yaw_error,command_active,label,source_bag,scan_header_delta_s,scan_header_nonmonotonic,scan_payload_repeat,scan_finite_fraction,scan_integrity_valid_fraction,scan_severely_degraded,scan_window_message_count_1s,scan_header_nonmonotonic_fraction_1s,scan_payload_repeat_fraction_1s,scan_finite_fraction_1s,scan_valid_fraction_1s,scan_finite_median_1s,scan_valid_median_1s,scan_low_quality_fraction_1s,anomaly_score,is_anomaly
2.4000000000000004,0.4786211848258972,1.4373821533543298,0.8916666666666667,0.20070019599999966,4.982556170498217,,,,1.6801134074040311,0.03004285712407675,-2.9415364020735293,4.365575078833662e-06,-4.8640068355340846e-05,0.00016693753462346388,0.0006850109235198555,-0.05796386611696591,-0.0014420254943421325,-0.00111141968187746,0.000321172133499061,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6801134074040311,0.03004285712407675,-2.9415364020735293,0.13875189600000049,,0.021764839000000258,0.0016459230000003267,0.021720003000000432,1.3825977480000005,0.12338827700000055,0.021724405000000502,,,0.001432591815376521,-3.569570304414315e-07,0.0005180733888963916,0,unknown,healthy_003,0.20000000000001705,0.0,0.0,0.8916666666666667,0.8916666666666667,0.0,5.0,0.0,0.0,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.0,0.4390925243332165,0
2.6,0.4827890992164612,1.4373512909605495,0.8916666666666667,0.1997507060000001,5.006240128132511,,,,1.680106386313323,0.030041540487836794,-2.9415012317308626,4.188388268917866e-06,-5.1495212126065825e-05,0.00016621036613098037,0.00019682890230990395,-0.0739898255466475,0.017588971486847755,-0.0011066483031789691,0.00031963799723284773,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.680106386313323,0.030041540487836794,-2.9415012317308626,0.1390011900000001,,0.017689732000000014,0.0017752780000002133,0.017701010000000128,1.5825977480000002,0.11916279400000018,0.01773193300000031,,,0.0014262863004118169,-3.5372684726925497e-07,3.061853617892358e-05,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8916666666666667,0.8916666666666667,0.0,5.0,0.0,0.0,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.0,0.4358784362573867,0
2.8000000000000003,0.4722909927368164,1.4380686346244218,0.8916666666666667,0.20036736200000016,4.990832788425887,,,,1.6800992968479662,0.03003995735633213,-2.9414663243970622,3.486298925130352e-05,-5.0760327606140575e-05,0.0001649076110554429,0.00020712314576491503,-0.0834062639959726,-0.0026036820106048147,-0.0007000302629735188,0.000717456271575813,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800992968479662,0.03003995735633213,-2.9414663243970622,0.13863382800000013,,0.013713305000000453,0.001573701000000316,0.013723475000000374,1.7825977480000004,0.11516971600000048,0.013752553000000223,,,0.0014174865345493318,-5.022411024632166e-07,4.2215534709472136e-05,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8916666666666667,0.8916666666666667,0.0,5.0,0.0,0.0,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.0,0.434925055625279,0
3.0,0.4809563159942627,1.4376666667491105,0.8916666666666667,0.19983533399999986,5.004120042154311,,,,1.6800922227126314,0.030038633800255992,-2.9414313644049317,1.645183011780736e-05,-4.945246208924089e-05,0.0001645239435881506,0.00031567833213126044,-0.07586089137396299,0.0023803498278678692,-0.001239234536143653,0.0001725542850563415,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800922227126314,0.030038633800255992,-2.9414313644049317,0.138798494,,0.009545053000000081,0.001620191000000215,0.009552868000000103,1.982597748,0.11123556999999984,0.009581269999999975,,,0.0014117888211999945,-2.13835229401395e-07,0.00015115438854310985,0,unknown,healthy_003,0.20000000000001705,0.0,0.0,0.8916666666666667,0.8916666666666667,0.0,5.0,0.0,0.0,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.0,0.43672212521449744,0
3.2,0.4832761883735657,1.4383180083886857,0.8916666666666667,0.2002950710000002,4.992634092328707,,,,1.6800851002370027,0.030037075854346226,-2.941396687874589,5.874030418497531e-06,-5.233010699608838e-05,0.00016393133571203738,0.0001560460782213694,-0.03528219362222476,0.0025827152921018203,-0.0011500620450039362,0.0002565971559805361,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800851002370027,0.030037075854346226,-2.941396687874589,0.13850342299999996,,0.0048553410000002906,0.0008322210000000219,0.004859543000000244,2.182597748,0.10626117300000004,0.004874881000000109,,,0.0014066592009844723,-2.9510264994916936e-07,7.885257490667985e-06,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8916666666666667,0.8916666666666667,0.0,5.0,0.0,0.0,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.0,0.437623841518855,0
3.4000000000000004,0.474921315908432,1.4433944927794593,0.8944444444444445,0.2006292679999997,4.984317642030183,,,,1.680078103703664,0.030035661449754333,-2.9413620364452124,4.559463205807298e-06,-4.893685537786099e-05,0.00016383651413237038,-4.6775932402929725e-05,-0.08041995941885109,0.0022452589670541286,-0.0008320363705391568,0.0005748169340083675,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.680078103703664,0.030035661449754333,-2.9413620364452124,0.13787415500000044,,0.0008088110000001869,0.0007808750000002362,0.0008171370000003009,2.3825977480000002,0.13660993500000052,0.0008377760000004564,,,0.0014068533045475244,-4.782685954967681e-07,0.0002106124465353001,0,unknown,healthy_003,0.20000000000001705,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8922222222222222,0.8922222222222222,0.8916666666666667,0.8916666666666667,0.0,0.44770357774828407,0
3.6,0.4775041937828064,1.4441400899650148,0.8944444444444445,0.20014890500000027,4.99628014452539,,,,1.6800720682083183,0.030034356493729514,-2.9413333536184156,3.460878049046683e-05,-4.967155733584229e-05,0.00016260004534646218,0.0002809659253611128,-0.05948905446069716,-0.02683423865468147,-0.0007406302645349317,0.0006568368340146794,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800720682083183,0.030034356493729514,-2.9413333536184156,0.1377252499999999,,0.03083274100000022,0.0005664979999999709,0.03076142500000012,2.5825977480000004,0.13273826600000005,0.030770532000000017,,,0.001397467098549611,-4.86473238132579e-07,0.00011836588001465064,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8927777777777779,0.8927777777777779,0.8916666666666667,0.8916666666666667,0.0,0.43721971742248644,0
3.8000000000000003,0.4769285023212433,1.4444345184919998,0.8944444444444445,0.20042963299999972,4.989282198605839,,,,1.6800651142947596,0.030032996297955146,-2.9412988877538755,2.6399390055982233e-05,-4.4094250789695924e-05,0.00016288288740156056,0.00014585240557775438,-0.06538523815460608,-0.007297775498659203,-0.0004912008238798838,0.0009089155180805461,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800651142947596,0.030032996297955146,-2.9412988877538755,0.13729561700000037,,0.025810346000000095,0.004698343000000271,0.02582348000000012,2.7825977480000006,0.1277240380000002,0.025852322000000427,,,0.0014001163419604299,-4.4646005131837567e-07,1.7030481823806186e-05,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8933333333333333,0.8933333333333333,0.8944444444444445,0.8944444444444445,0.0,0.43683869119490104,0
4.0,0.4822259545326233,1.444060021120569,0.8944444444444445,0.20012020900000005,4.996996580190459,,,,1.6800578521064964,0.030031608212194826,-2.9412645897469427,1.364685906400642e-05,-5.579594070166592e-05,0.0001611852528559035,9.267385258784407e-05,-0.11075647422626567,0.003928683705945874,-0.0012179939902648269,0.00016469668100804313,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800578521064964,0.030031608212194826,-2.9412645897469427,0.13717540800000005,,0.021723671000000166,0.0048892450000002086,0.021694447999999866,2.982597748,0.1233432510000001,0.02174171100000022,,,0.00138269067127287,-2.0059956768435977e-07,6.851140026805943e-05,0,unknown,healthy_003,0.20000000000001705,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.893888888888889,0.893888888888889,0.8944444444444445,0.8944444444444445,0.0,0.43022113867048767,0
4.2,0.477366179227829,1.4446622397033324,0.8944444444444445,0.20059695099999963,4.985120636255343,,,,1.6800510808917595,0.030029799871975932,-2.9412306411372966,2.5880930063906247e-05,-4.6502203985450746e-05,0.00016098503880374545,0.0001219746545580179,-0.01862883099281637,0.01799296248965778,-0.0004842616246271752,0.000899721502892603,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800510808917595,0.030029799871975932,-2.9412306411372966,0.1365784570000006,,0.017786239000000315,0.004610613000000541,0.017749391000000614,3.182597748,0.11938782000000003,0.01775435099999978,,,0.0013839831275197782,-4.357005967027757e-07,3.901038424572754e-05,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.0,0.4348578128826936,0
4.4,0.46931830048561096,1.4451551870529695,0.8944444444444445,0.20018812800000063,4.995301219860535,,,,1.6800438516284386,0.030028755693909122,-2.941196359042973,1.0716014736562855e-05,-4.742557446939761e-05,0.000161157336251245,0.0002197967998784692,-0.06788073920182701,0.0025780121963999082,-0.0012069477594591348,0.00017536135378962928,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800438516284386,0.030028755693909122,-2.941196359042973,0.13639032900000014,,0.013912813000000135,0.0046563800000001265,0.01378579000000002,3.3825977480000002,0.11492868200000039,0.013849568000000367,,,0.001382309113248764,-2.1165199305211372e-07,5.863946362722421e-05,0,unknown,healthy_003,0.20000000000001705,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.0,0.4314956992345508,0
4.6000000000000005,0.4756007194519043,1.4436556232271727,0.8944444444444445,0.20003859399999957,4.999035336151193,,,,1.680036686850048,0.030027301290899658,-2.9411624356768935,3.476850417322848e-05,-4.80305829469721e-05,0.00015997271994523036,0.0003045212953653213,-0.08136663468472813,-0.013873658632487455,-0.0006217820758364842,0.0007528827953533291,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.680036686850048,0.030027301290899658,-2.9411624356768935,0.13635173500000075,,0.008719028000000684,0.0035366490000008355,0.00872836700000068,3.5825977480000004,0.11077986700000064,0.008749983000000405,,,0.0013746648711898133,-4.6812902735636785e-07,0.00014454857542009096,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.0,0.4358454975386402,0
4.800000000000001,0.47899654507637024,1.444164810251005,0.8944444444444445,0.20027452700000037,4.99314623272084,,,,1.680029648294757,0.030025927975800615,-2.9411285758268138,6.932121080583264e-06,-5.226597403732614e-05,0.00015948986802196812,0.0003809089486340549,-0.06339494491309773,-0.0005276013216548138,-0.0011615447910983375,0.00020596446590089934,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.680029648294757,0.030025927975800615,-2.9411285758268138,0.13607720800000056,,0.004184034000000558,0.0034299410000002695,0.004189211000000803,3.7825977480000006,0.10648868100000097,0.004225791000000534,,,0.0013675092569992368,-2.392369525185408e-07,0.00022141908061208676,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.0,0.437538959057419,0
5.0,0.4877324402332306,1.4443272979733366,0.8944444444444445,0.20140972200000018,4.9650036257931935,,,,1.68002374694647,0.030024614578229643,-2.941100530191244,1.2598659198103872e-05,-4.817514682918336e-05,0.00015907828978749028,-0.00018259112508449234,-0.047922505784457496,0.004156258022208672,-0.0011987728784379915,0.0001654850688174109,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.68002374694647,0.030024614578229643,-2.941100530191244,0.13466748599999967,,0.033341873000000355,0.002832621999999674,0.033347425999999736,3.982597748,0.10140487399999998,0.03336666700000013,,,0.0013642579472554024,-1.9837901228475678e-07,0.00034166941487198265,0,unknown,healthy_003,0.20100000000002183,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.0,0.4792206945772724,0
5.2,0.47854647040367126,1.4448515726542621,0.8944444444444445,0.1998006160000001,5.0049895742063155,,,,1.6800166089100093,0.030023154597480384,-2.94106697225521,4.6476216151995435e-06,-5.0737076406264256e-05,0.0001588478341603566,2.222873102403184e-05,-0.06883125016863022,-0.014996791873203045,-0.0008093889690712879,0.0005539666923384569,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800166089100093,0.030023154597480384,-2.94106697225521,0.13486686999999975,,0.02965202900000019,0.0027282040000002894,0.0296644370000001,4.182597748,0.1312661740000003,0.029701737999999978,,,0.0013633556614097448,-4.4837453001165497e-07,0.00013661910313632477,0,unknown,healthy_003,0.19899999999998386,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.0,0.44113235534504924,0
5.4,0.47006237506866455,1.444029585730215,0.8944444444444445,0.19999204499999923,5.0001988829105875,,,,1.6800096108920168,0.030021637691016335,-2.9410335465522235,3.5205414106085976e-05,-4.7768096316117944e-05,0.00015768384455200717,-6.952603327706934e-05,-0.0666990102524155,0.0027667857545811605,-0.0005325325604145018,0.0008224877472005261,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6800096108920168,0.030021637691016335,-2.9410335465522235,0.1348748250000007,,0.02575809800000073,0.0026702229999999716,0.025766148000000655,4.382597748,0.12727307200000038,0.025785577000000615,,,0.0013550203076150278,-4.380015059262516e-07,0.00022720987782907652,0,unknown,healthy_003,0.20000000000001705,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.0,0.43731503746492484,0
5.6000000000000005,0.47498834133148193,1.443224943109921,0.8944444444444445,0.19990886500000027,5.002279413671818,,,,1.680002483297483,0.030020297792913393,-2.9410001172733655,3.1885683912662014e-05,-4.704736426394217e-05,0.00015737105824199432,8.867806228382321e-05,-0.042487835811148414,-0.002429681215813029,-0.0007175459730654381,0.0006341481163822599,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.680002483297483,0.030020297792913393,-2.9410001172733655,0.1349659600000006,,0.021104757000000696,0.0017958600000005376,0.02106553200000061,4.582597748,0.12307334100000045,0.02107012000000097,,,0.001351694089447698,-4.5503042723712336e-07,6.869299595817112e-05,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.0,0.4335654519171959,0
5.800000000000001,0.4823768436908722,1.4442264261823263,0.8944444444444445,0.20122559400000029,4.969546766501276,,,,1.6799953962900855,0.030018745774000377,-2.940966941144574,3.194477243794376e-05,-4.615839468874637e-05,0.00015682009047323685,0.00011774628353150923,-0.05442513610592792,0.0002910429938761536,-0.0004817233259827203,0.0008656820448716337,1.635665369415652,0.04717167431737305,-2.8627786483639883,0.024449423267224102,0.11438967266046271,0.07582643981834764,,,-0.0446399669724788,-0.004507655866228724,0.012787094121647632,0.0,0.0,1.6799953962900855,0.030018745774000377,-2.940966941144574,0.1337403660000005,,0.01703166600000028,0.002052634000000886,0.016989114000001138,4.782597748000001,0.11813612800000062,0.017013082000000956,,,0.001347405370854354,-4.170192338990859e-07,3.9073806941727614e-05,0,unknown,healthy_003,0.19999999999998863,0.0,0.0,0.8944444444444445,0.8944444444444445,0.0,5.0,0.0,0.0,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.8944444444444445,0.0,0.45532611094978265,0
